"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Togo","TGO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.1138","","","","","","","","","6.67914","","5.88208","","","5.39358","","","4.71763","","","","","5.67514","","","","4.41244","","3.98424","4.18572","4.50842","4.18779","4.01732","4.19533","3.62152","3.4069","3.66374","3.69932","3.43782","4.11576","4.4232","4.43707","4.72764","4.68305","4.87673","5.33382","",
"Thailand","THA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.06622","3.02915","2.55425","2.14687","2.38088","3.01672","3.21512","","2.84529","2.57454","2.88314","3.27388","3.46387","3.43722","","3.40798","3.11582","2.75342","2.50243","","3.0886","3.04541","","3.40523","3.14498","3.49961","4.5772","4.6257","4.83267","5.25346","4.81786","3.86492","3.72561","4.03089","3.93859","4.05038","3.60314","3.5085","3.8638","3.51031","4.80828","4.53977","4.12839","","","",
"Tajikistan","TJK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18558","","2.06598","2.04298","","2.52871","2.07659","2.32863","2.37658","2.7758","2.42263","2.77208","3.51215","3.40348","3.41328","3.45983","4.09831","4.00675","3.93511","4.01803","","","5.23215","",
"Turkmenistan","TKM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04925","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43181","3.55855","3.24877","","3.43289","3.82057","3.70598","4.10589","3.943255","3.8516","3.57868","","3.662025","3.62732","4.12381","5.053745","4.5569","4.72689","5.03105","5.183705","","","",
"Timor-Leste","TLS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10202","11.46614","10.48715","9.3384","6.41859","5.99594","7.93279","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.975345","","","4.840195","","5.5531","","","","","","","4.312865","","","","","","","4.18531","","","","","","","","","","","","4.44881","","","","","","","","",
"Tonga","TON","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","10.34651","","","","","","","","","","","","","","5.59089","5.46092","4.94077","4.53256","3.79232","4.15218","3.89872","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.85125","","2.00856","","","","1.96841","1.98488","1.939345","1.871825","1.99577","2.06985","2.43543","2.67813","2.64433","","","2.41093","2.56676","","","","","","3.0223","3.06506","2.7524","2.550115","","","3.11435","2.560175","3.1338","2.858555","2.63527","2.74623","2.59078","3.31959","2.8298","2.349955","2.982575","3.122125","2.66067","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41745","3.173475","3.46767","3.20832","","3.62152","3.63169","3.740925","","3.60759","4.04365","3.836175","3.89922","4.08975","4.49855","","","",
"Trinidad and Tobago","TTO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.76808","","5.4574","5.7666","5.87391","5.76775","","","","4.19987","3.65413","","","","3.43181","3.55855","3.24877","3.32521","2.43892","2.75612","2.75565","3.06529","3.54301","3.1366","","","","","","","","","","","","","",
"Tunisia","TUN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","5.23516","4.88936","5.28605","5.45763","5.51745","5.53972","5.87949","","","","5.79086","6.02747","5.75489","5.98377","6.17647","6.42976","6.28781","6.67903","","6.27099","6.20198","6.20183","5.79003","6.81673","6.72078","6.45157","6.43859","6.46552","6.27219","6.52848","6.25481","","6.25036","","","","",
"Turkey","TUR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","4.34774","2.9152","","2.2083","1.75491","2.6476","2.02923","1.73811","1.50957","","","","","","","3.36547","3.42483","2.25111","","","","2.95752","2.58992","2.71185","2.81861","2.96035","3.11739","","2.86247","","","","","","4.07056","4.7745","","","",
"Tuvalu","TUV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55418","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24927","2.13807","","","","","","2.53283","2.45859","2.17591","","","","","","4.65018","4.61078","3.2711","4.0419","4.25245","4.04365","4.62239","","","","3.48143","","",
"Uganda","UGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.16105","","3.35023","3.39092","3.22103","2.67659","","","","","","2.51552","1.68909","2.42836","3.43196","","","5.10365","","","","","","","","","","","","2.46167","","","","4.95237","","","","","0.48822","1.9659","1.96765","1.87724","1.49607","1.70442","","",
"Ukraine","UKR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.57293","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45601","4.44884","3.61808","4.16623","4.68049","5.43333","5.60241","5.30832","6.05848","6.20873","6.1512","6.42993","7.31088","","6.16237","6.69233","6.74435","5.95064","","",
"Upper middle income","UMC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21629","3.901455","3.84468","3.83902","4.01177","3.57868","3.9668","3.87979","3.977525","4.10175","4.632075","4.54699","4.49298","4.38531","","","","",
"Uruguay","URY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","1.98713","2.15951","","","","2.37339","2.56679","3.10283","","","","","2.47908","2.41153","","2.27172","2.5214","2.86987","","2.24337","","2.42255","2.80096","2.3222","2.06821","2.49954","2.71475","2.88026","","","","","4.35527","","","","","",
"United States","USA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58671","","4.67741","4.79609","4.81642","4.89907","","","4.87409","4.94153","","","4.81543","4.84934","","5.45786","5.4062","5.56551","5.30923","5.07365","5.38881","5.24649","5.30354","5.24958","5.42001","5.2239","5.19486","4.94379","","","",
"Uzbekistan","UZB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42911","","","4.46869","","4.87377","","","","","","","4.03336","5.75268","7.91364","","7.80199","8.63783","","6.35081","","5.9584","","5.68978","5.08523","","","","","","",
"Venezuela, RB","VEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.74569","3.71158","4.24637","","3.55505","4.56099","","4.50385","","","3.88187","4.56524","4.4317","5.21235","4.34761","","","4.16009","3.74109","","2.52841","","4.45462","3.94532","5.17319","","","","","","","","","","","","3.66906","3.62732","","6.87468","","","","","","","",
"British Virgin Islands","VGB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59943","","3.96987","4.35896","","","","","","",
"Virgin Islands (U.S.)","VIR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88674","4.8165","5.13722","4.81372","5.53329","5.652","","","",
"Vanuatu","VUT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38802","","","","7.64082","6.16283","7.00363","8.95115","8.13175","8.44173","","","","","5.78303","5.01295","","","","","4.91083","","",
"World","WLD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21629","3.94892","4.099975","4.01643","4.16873","4.05512","4.16564","4.22392","4.2283","4.40287","4.749655","4.58655","4.48812","4.57408","4.68305","","","",
"Samoa","WSM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01625","3.58293","3.82629","3.84139","","","","","","5.14421","","","","","","","","",
"Kosovo","XKX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66163","9.24471","","","","","","","4.5606","","","","","","","","",
"South Africa","ZAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33351","5.46302","5.00923","5.28974","5.91858","","6.06783","5.80609","","5.57576","","","5.87522","5.44358","5.15949","5.06623","4.86485","5.06891","5.06319","5.07257","4.97414","4.86601","5.24869","5.72174","5.96275","6.36892","5.99752","6.05629","","",
"Zambia","ZMB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.38781","6.09535","5.94579","5.48807","4.87801","6.23854","6.02694","5.69251","4.74075","4.15494","4.12671","4.00072","5.15487","5.38802","4.98856","4.14584","3.33899","2.66226","","","","2.74057","2.0916","1.94208","1.79352","1.83853","","","2.11823","1.77495","1.78819","","","","2.46343","1.73553","","1.24076","1.09972","","","","","","","","",
"Zimbabwe","ZWE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","2.31784","2.54418","3.35154","","4.14548","5.7915","7.41926","","11.64476","12.33729","12.28423","12.45426","","22.32221","","44.33398","","","","","","","","","","","","","","","","1.97333","","8.38322","8.48536","8.42933","","",
