country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Indonesia,1302630000.0,1080520000.0,814520000.0,1264380000.0,2132620000.0,1663370000.0,1468960000.0,1303890000.0,1775360000.0,135250000.0,2536760000.0,1318460000.0,891010000.0,1227330000.0,1044470000.0,1389900000.0,402040000.0,69010000.0,69620000.0,-381790000.0
India,1737710000.0,1904520000.0,1646370000.0,1610320000.0,1490760000.0,1383420000.0,1729610000.0,1763710000.0,720900000.0,778310000.0,1875960000.0,1383580000.0,1337100000.0,2129930000.0,2474110000.0,2831300000.0,3270240000.0,1681850000.0,2457380000.0,2992310000.0
Ireland,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",186940000.0,164500000.0,200760000.0,164560000.0,161490000.0,129870000.0,114560000.0,114540000.0,131050000.0,188650000.0,100670000.0,117240000.0,103770000.0,100470000.0,92570000.0,112440000.0,105790000.0,151790000.0,131610000.0,81210000.0
Iraq,332770000.0,349740000.0,221930000.0,117760000.0,76790000.0,101830000.0,122700000.0,113380000.0,2287650000.0,4650650000.0,22057090000.0,8889320000.0,9204340000.0,9884530000.0,2791230000.0,2178330000.0,1914690000.0,1300880000.0,1541540000.0,1371060000.0
Iceland,,,,,,,,,,,,,,,,,,,,
Israel,335590000.0,2216760000.0,1196350000.0,1066070000.0,905710000.0,800000000.0,172350000.0,756870000.0,439990000.0,478850000.0,,,,,,,,,,
Italy,,,,,,,,,,,,,,,,,,,,
Jamaica,108500000.0,58510000.0,71980000.0,19470000.0,-22350000.0,8700000.0,54000000.0,24020000.0,6160000.0,82810000.0,39770000.0,37190000.0,28080000.0,85880000.0,149970000.0,139380000.0,39390000.0,28060000.0,71590000.0,93470000.0
Jordan,540490000.0,509080000.0,475570000.0,413910000.0,435200000.0,554180000.0,450310000.0,562720000.0,1321220000.0,604630000.0,709850000.0,573570000.0,631510000.0,734090000.0,740420000.0,954760000.0,974090000.0,1157490000.0,1400330000.0,2697140000.0
Japan,,,,,,,,,,,,,,,,,,,,
Kazakhstan,64830000.0,124490000.0,141190000.0,223300000.0,174980000.0,189190000.0,152150000.0,190300000.0,290260000.0,273200000.0,225290000.0,177780000.0,212120000.0,338100000.0,295290000.0,211800000.0,200820000.0,131860000.0,90760000.0,92870000.0
Kenya,733090000.0,596260000.0,448650000.0,415260000.0,311250000.0,513920000.0,472410000.0,388220000.0,522900000.0,655930000.0,756570000.0,941650000.0,1323460000.0,1363400000.0,1782470000.0,1631270000.0,2478820000.0,2653660000.0,3308010000.0,2661320000.0
Kyrgyz Republic,284670000.0,230450000.0,239590000.0,239490000.0,283170000.0,214710000.0,187720000.0,185720000.0,200020000.0,261130000.0,267480000.0,311050000.0,275280000.0,357280000.0,314560000.0,383920000.0,523330000.0,470490000.0,539450000.0,626700000.0
